customerID,Churn,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Cuentas_Diarias
6967-PEJLL,No,One year,Yes,Electronic check,40.2,1525.35,Male,0,Yes,Yes,37,DSL,Yes,No,Yes,Yes,No,No,No,No phone service,1.318032786885246
6967-QIQRV,No,One year,No,Electronic check,101.9,1667.25,Male,0,Yes,Yes,15,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,No,3.3409836065573773
6968-GMKPR,No,Month-to-month,Yes,Electronic check,81.55,4509.5,Female,0,No,No,55,Fiber optic,No,Yes,Yes,No,No,No,Yes,No,2.6737704918032787
6968-MHOMU,No,One year,Yes,Credit card (automatic),45.0,2689.35,Male,0,Yes,No,58,DSL,No,No,No,No,Yes,Yes,No,No phone service,1.4754098360655739
6968-URWQU,No,One year,Yes,Mailed check,56.35,2391.15,Male,0,Yes,No,43,DSL,No,No,No,No,Yes,No,Yes,No,1.8475409836065575
6969-MVBAI,No,Month-to-month,Yes,Electronic check,90.1,816.8,Female,1,No,No,9,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,2.9540983606557374
6972-SNKKW,No,Month-to-month,No,Mailed check,20.0,109.2,Female,0,No,No,6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6557377049180327
6974-DAFLI,No,One year,No,Electronic check,19.7,1140.05,Female,0,Yes,No,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6459016393442623
6976-BWGLQ,No,Two year,No,Bank transfer (automatic),25.2,1787.35,Female,0,Yes,Yes,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8262295081967213
6979-TNDEU,No,Month-to-month,No,Mailed check,19.2,156.85,Female,0,No,No,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6295081967213114
6979-ZNSFF,Yes,Month-to-month,Yes,Electronic check,87.05,762.1,Female,0,No,No,8,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,2.8540983606557377
6980-CDGFC,No,One year,Yes,Bank transfer (automatic),20.85,1327.4,Female,0,Yes,No,67,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6836065573770492
6980-IMXXE,No,Two year,No,Bank transfer (automatic),20.2,1412.65,Female,0,Yes,Yes,69,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6622950819672131
6981-TDRFT,No,One year,Yes,Electronic check,54.3,2317.1,Male,0,Yes,Yes,44,DSL,No,No,Yes,Yes,Yes,Yes,No,No phone service,1.7803278688524589
6982-SSHFK,Yes,Month-to-month,No,Mailed check,44.4,44.4,Male,0,No,No,1,DSL,No,No,No,No,No,No,Yes,No,1.4557377049180327
6982-UQZLY,Yes,Month-to-month,Yes,Mailed check,20.85,20.85,Female,1,Yes,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6836065573770492
6985-HAYWX,No,Month-to-month,No,Bank transfer (automatic),79.3,2015.8,Female,0,Yes,No,26,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.6
6986-IJDHX,Yes,Month-to-month,Yes,Mailed check,86.3,3266,Male,0,Yes,Yes,39,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,2.8295081967213114
6986-IXNDM,No,Month-to-month,Yes,Electronic check,92.9,1337.45,Male,0,No,No,14,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,3.0459016393442626
6987-XQSJT,Yes,Month-to-month,Yes,Electronic check,79.5,4370.25,Female,1,No,No,54,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.6065573770491803
6988-CJEYV,No,Month-to-month,No,Electronic check,98.7,4920.55,Male,0,No,No,49,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,3.236065573770492
6990-YNRIO,Yes,Two year,No,Bank transfer (automatic),108.65,6937.95,Male,0,Yes,Yes,65,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3.5622950819672132
6992-TKNYO,No,One year,No,Credit card (automatic),69.0,2669.45,Male,0,Yes,No,38,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,2.262295081967213
6993-OHLXR,Yes,Month-to-month,No,Electronic check,68.95,119.75,Female,0,No,No,2,Fiber optic,No,No,No,No,No,No,Yes,No,2.2606557377049183
6993-YCOBK,No,Two year,Yes,Electronic check,110.6,6586.85,Male,0,Yes,Yes,60,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,3.626229508196721
6993-YGFJV,No,Two year,Yes,Bank transfer (automatic),112.55,7806.5,Male,0,Yes,No,69,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.6901639344262294
6994-FGRHH,No,One year,Yes,Electronic check,106.15,7475.1,Male,0,Yes,Yes,70,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,3.4803278688524593
6994-KERXL,No,Month-to-month,Yes,Electronic check,55.9,238.5,Male,0,No,No,4,DSL,No,No,No,No,No,Yes,Yes,No,1.8327868852459015
6994-ORCWG,No,One year,Yes,Mailed check,54.25,773.2,Female,0,No,No,14,DSL,No,Yes,No,No,No,No,Yes,Yes,1.778688524590164
6996-KNSML,Yes,Month-to-month,Yes,Electronic check,74.9,74.9,Female,0,No,No,1,Fiber optic,No,No,Yes,No,No,No,Yes,No,2.455737704918033
6997-UVGOX,No,Two year,No,Bank transfer (automatic),85.45,6029.9,Male,0,Yes,Yes,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.8016393442622953
6999-CHVCF,No,Two year,Yes,Bank transfer (automatic),102.1,7149.35,Male,0,No,No,68,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,3.347540983606557
7000-WCEVQ,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Female,1,No,No,20,DSL,No,No,No,No,No,Yes,Yes,Yes,2.019672131147541
7005-CCBKV,Yes,Month-to-month,Yes,Electronic check,84.4,556.35,Male,0,No,No,6,Fiber optic,No,Yes,No,No,No,Yes,Yes,No,2.7672131147540986
7005-CYUIL,No,Two year,Yes,Electronic check,99.4,7168.25,Female,1,Yes,No,71,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,3.2590163934426233
7008-LZVOZ,No,Two year,Yes,Credit card (automatic),25.3,1672.35,Male,0,Yes,Yes,66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8295081967213115
7009-LGECI,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,Female,0,No,No,4,DSL,Yes,No,No,No,No,No,Yes,No,1.6573770491803277
7009-PCARS,No,One year,No,Bank transfer (automatic),19.1,1001.5,Male,0,No,Yes,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6262295081967214
7010-BRBUU,No,Two year,No,Credit card (automatic),24.1,1734.65,Male,0,Yes,Yes,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.7901639344262296
7010-ZMVBF,No,Month-to-month,No,Mailed check,20.45,357,Female,0,Yes,Yes,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6704918032786885
7011-CVEUC,No,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,Male,0,Yes,No,25,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,No,3.137704918032787
7013-PSXHK,No,One year,Yes,Mailed check,80.75,3208.65,Female,0,No,No,40,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,2.6475409836065573
7014-ZZXAW,No,Two year,Yes,Credit card (automatic),24.25,1732.95,Female,0,Yes,No,71,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.7950819672131147
7016-BPGEU,Yes,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Female,0,No,No,29,DSL,No,No,No,No,No,No,No,No phone service,0.8229508196721312
7016-NVRIC,No,One year,No,Bank transfer (automatic),90.1,2656.7,Male,1,Yes,No,29,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,No,2.9540983606557374
7017-VFHAY,No,Two year,No,Credit card (automatic),115.1,7008.15,Female,0,Yes,Yes,61,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.7737704918032784
7017-VFULY,No,Month-to-month,No,Bank transfer (automatic),20.1,43.15,Female,0,Yes,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.659016393442623
7018-FPXHH,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,Male,0,Yes,Yes,56,DSL,Yes,Yes,Yes,No,No,No,Yes,No,1.9606557377049179
7018-WBJNK,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,Male,0,No,Yes,13,Fiber optic,No,No,No,No,Yes,No,Yes,No,2.5672131147540984
7020-OZKXZ,No,Month-to-month,No,Credit card (automatic),75.5,637.4,Female,1,No,No,9,Fiber optic,No,No,Yes,No,No,No,Yes,No,2.4754098360655736
7021-XSNYE,No,Two year,No,Credit card (automatic),49.65,305.55,Male,0,Yes,Yes,7,DSL,Yes,No,Yes,Yes,No,Yes,No,No phone service,1.6278688524590164
7024-OHCCK,Yes,Month-to-month,Yes,Electronic check,93.85,170.85,Female,1,No,No,2,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.077049180327869
7025-IWFHT,No,One year,Yes,Electronic check,89.55,3729.75,Male,0,No,No,41,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,No,2.9360655737704917
7025-WCBNE,No,Two year,No,Bank transfer (automatic),59.6,2754,Male,1,No,No,47,DSL,No,Yes,No,Yes,No,No,Yes,Yes,1.9540983606557378
7026-TPCZX,,Two year,Yes,Credit card (automatic),106.35,7261.75,Male,0,Yes,Yes,69,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,3.486885245901639
7026-YMSBE,No,One year,No,Mailed check,19.7,625.05,Male,0,No,No,30,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6459016393442623
7028-DVOIQ,Yes,Month-to-month,Yes,Electronic check,99.05,3395.8,Male,1,No,No,35,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,3.2475409836065574
7029-IJEJK,No,One year,No,Bank transfer (automatic),44.1,2369.7,Female,0,No,No,54,DSL,Yes,No,No,Yes,No,Yes,No,No phone service,1.4459016393442623
7029-RPUAV,Yes,Month-to-month,Yes,Credit card (automatic),100.45,1622.45,Male,1,Yes,No,17,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,3.2934426229508196
7030-FZTFM,No,Two year,No,Credit card (automatic),110.9,7922.75,Male,0,Yes,Yes,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.636065573770492
7030-NJVDP,No,Month-to-month,Yes,Electronic check,89.25,2210.2,Male,0,Yes,No,24,Fiber optic,Yes,No,No,Yes,No,Yes,Yes,No,2.9262295081967213
7032-LMBHI,No,One year,No,Bank transfer (automatic),64.65,2347.85,Female,0,No,No,37,DSL,Yes,No,No,No,Yes,No,Yes,Yes,2.1196721311475413
7033-CLAMM,No,Two year,No,Bank transfer (automatic),20.2,1027.25,Female,0,Yes,Yes,48,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6622950819672131
7036-TYDEC,No,Two year,No,Electronic check,104.0,7028.5,Female,0,No,No,69,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,3.4098360655737703
7036-ZZKBD,No,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,Male,0,Yes,No,31,DSL,No,No,Yes,Yes,No,Yes,Yes,No,2.177049180327869
7037-MTYVW,No,Two year,Yes,Bank transfer (automatic),85.4,3297,Male,0,Yes,Yes,38,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,2.8000000000000003
7041-TXQJH,No,Month-to-month,Yes,Credit card (automatic),40.2,1478.85,Female,0,No,No,37,DSL,No,No,Yes,No,No,Yes,No,No phone service,1.318032786885246
7044-YAACC,No,Month-to-month,Yes,Electronic check,70.2,280.35,Male,1,Yes,No,4,Fiber optic,No,No,No,No,No,No,Yes,No,2.3016393442622953
7047-FWEYA,No,One year,Yes,Electronic check,103.15,4594.65,Female,0,Yes,No,46,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,3.3819672131147542
7047-YXDMZ,No,Month-to-month,No,Mailed check,20.0,417.7,Male,0,No,No,21,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6557377049180327
7048-GXDAY,No,Month-to-month,Yes,Electronic check,106.4,4040.65,Male,0,No,No,39,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,3.4885245901639346
7049-GKVZY,No,One year,No,Credit card (automatic),79.85,1387.35,Female,0,No,No,17,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.6180327868852458
7054-DMVAS,No,Two year,Yes,Bank transfer (automatic),65.3,3512.9,Male,0,No,No,54,DSL,Yes,Yes,No,No,Yes,No,Yes,No,2.140983606557377
7054-ENNGU,No,Month-to-month,No,Mailed check,50.85,466.6,Female,0,Yes,No,9,DSL,No,Yes,No,No,No,No,Yes,No,1.6672131147540985
7054-LGEQW,Yes,Month-to-month,No,Mailed check,45.95,45.95,Female,0,No,No,1,DSL,No,No,No,No,No,No,Yes,No,1.5065573770491805
7055-HNEOJ,No,Month-to-month,Yes,Mailed check,55.8,154.55,Male,0,Yes,No,3,DSL,No,No,Yes,Yes,No,No,Yes,No,1.8295081967213114
7055-JCGNI,No,Two year,Yes,Credit card (automatic),111.95,7795.95,Female,0,No,No,70,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.6704918032786886
7055-VKGDA,Yes,One year,Yes,Credit card (automatic),105.4,5643.4,Male,0,No,No,54,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,3.455737704918033
7056-IMHCC,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Male,1,Yes,No,53,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,3.3409836065573773
7061-OVMIM,No,One year,No,Bank transfer (automatic),19.55,608.5,Female,0,Yes,Yes,30,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6409836065573771
7064-FRRSW,No,One year,Yes,Electronic check,99.0,4744.35,Male,1,No,No,48,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,3.2459016393442623
7064-JHXCE,No,Two year,No,Credit card (automatic),20.05,1263.9,Male,0,Yes,Yes,62,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
7065-YUNRY,Yes,Month-to-month,Yes,Mailed check,45.3,45.3,Female,0,No,No,1,DSL,No,No,No,No,No,No,Yes,No,1.4852459016393442
7067-KSAZT,Yes,One year,Yes,Electronic check,106.25,6979.8,Female,1,Yes,No,65,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.4836065573770494
7069-PURBI,,Two year,No,Mailed check,20.4,292.4,Female,0,Yes,No,14,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6688524590163933
7072-MBHEV,No,Month-to-month,Yes,Credit card (automatic),78.1,864.85,Female,1,Yes,Yes,11,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,2.5606557377049177
7073-QETQY,No,One year,Yes,Electronic check,20.35,1359.5,Male,0,Yes,Yes,66,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6672131147540984
7074-IEVOJ,Yes,Month-to-month,Yes,Electronic check,79.4,205.05,Female,1,No,No,3,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.60327868852459
7074-STDCN,No,Month-to-month,Yes,Electronic check,40.6,1494.5,Male,0,No,No,39,DSL,No,No,No,Yes,No,Yes,No,No phone service,1.3311475409836067
7075-BNDVQ,No,Month-to-month,No,Mailed check,35.0,135.75,Female,0,No,No,4,DSL,Yes,No,Yes,No,No,No,No,No phone service,1.1475409836065573
7077-XJMET,No,Month-to-month,Yes,Electronic check,74.15,741.4,Male,0,Yes,No,12,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,2.4311475409836065
7078-NVFAM,No,Month-to-month,Yes,Electronic check,35.15,1051.05,Female,0,Yes,Yes,32,DSL,Yes,Yes,No,No,No,No,No,No phone service,1.1524590163934425
7079-QRCBC,Yes,Month-to-month,Yes,Electronic check,98.75,2407.3,Female,0,No,No,24,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,3.237704918032787
7080-TNUWP,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,Male,0,Yes,No,70,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes,3.1147540983606556
7083-MIOPC,No,Two year,No,Credit card (automatic),20.25,1566.9,Female,0,No,No,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6639344262295082
7083-YNSKY,Yes,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Female,0,No,No,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8327868852459016
7088-FBAWU,No,Month-to-month,No,Mailed check,74.55,1215.8,Female,0,Yes,Yes,17,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,2.444262295081967
7089-IVVAZ,Yes,Month-to-month,Yes,Bank transfer (automatic),103.35,847.3,Female,0,No,No,8,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,3.388524590163934
7089-RKVSZ,No,One year,No,Mailed check,24.4,203.95,Male,0,Yes,Yes,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.7999999999999999
7089-XXAYG,No,One year,Yes,Credit card (automatic),38.1,970.4,Male,0,Yes,No,25,DSL,No,No,Yes,No,Yes,No,No,No phone service,1.2491803278688525
7094-MSZAO,No,Month-to-month,Yes,Credit card (automatic),20.05,218.5,Male,0,Yes,Yes,10,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
7096-UCLNH,No,Month-to-month,No,Mailed check,20.05,20.05,Male,0,No,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6573770491803279
7096-ZNBZI,No,Two year,No,Credit card (automatic),26.45,1914.5,Female,0,Yes,No,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8672131147540983
7100-FQPRV,No,One year,Yes,Credit card (automatic),71.9,3173.35,Male,0,Yes,Yes,43,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,2.357377049180328
7101-HRBLJ,No,Two year,Yes,Bank transfer (automatic),83.7,6096.9,Female,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.7442622950819673
7102-JJVTX,No,One year,No,Mailed check,48.6,422.3,Female,0,Yes,Yes,9,DSL,Yes,No,No,No,No,No,Yes,No,1.5934426229508196
7103-IPXPJ,No,One year,No,Electronic check,99.4,5059.75,Male,0,Yes,No,50,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,Yes,3.2590163934426233
7103-ZGVNT,No,One year,No,Credit card (automatic),73.7,4885.85,Female,0,Yes,Yes,69,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,2.416393442622951
7105-BENQF,No,One year,No,Mailed check,64.85,950.75,Male,0,No,Yes,15,DSL,Yes,No,Yes,No,No,Yes,Yes,No,2.126229508196721
7105-MXJLL,No,One year,No,Mailed check,60.7,1597.4,Female,1,Yes,No,26,DSL,No,No,Yes,No,No,Yes,Yes,No,1.9901639344262296
7107-UBYKY,No,Month-to-month,Yes,Electronic check,25.75,882.55,Female,0,Yes,Yes,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8442622950819673
7108-DGVUU,No,One year,No,Bank transfer (automatic),71.7,1497.05,Female,1,Yes,No,21,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,2.3508196721311476
7109-CQYUZ,No,Two year,Yes,Mailed check,89.25,4652.4,Male,0,No,No,52,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.9262295081967213
7109-MFBYV,No,Month-to-month,No,Electronic check,45.45,1233.15,Male,0,No,No,26,DSL,No,No,No,No,No,No,Yes,No,1.4901639344262296
7110-BDTWG,No,Two year,Yes,Electronic check,47.05,3263.6,Female,0,Yes,No,71,DSL,No,No,Yes,Yes,No,Yes,No,No phone service,1.542622950819672
7112-OPOTK,Yes,Month-to-month,No,Electronic check,68.25,2171.15,Male,0,No,No,33,Fiber optic,No,No,No,No,No,No,Yes,No,2.237704918032787
7113-HIPFI,No,Two year,No,Mailed check,65.85,4097.05,Male,0,Yes,Yes,66,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,2.1590163934426227
7114-AEOZE,No,Two year,No,Bank transfer (automatic),19.85,1128.1,Female,0,No,No,60,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6508196721311476
7115-IRDHS,No,Two year,No,Bank transfer (automatic),24.65,1830.05,Female,0,Yes,No,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8081967213114754
7115-SIPGA,,Two year,Yes,Credit card (automatic),79.45,5502.55,Male,0,No,Yes,69,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,2.6049180327868853
7117-EVURU,,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,Male,0,No,No,39,DSL,Yes,Yes,No,Yes,Yes,No,No,No phone service,1.6049180327868853
7120-RFMVS,Yes,Month-to-month,No,Electronic check,84.5,84.5,Male,0,No,No,1,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,2.7704918032786887
7123-WQUHX,No,One year,No,Bank transfer (automatic),95.0,3605.6,Male,0,No,No,38,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Yes,3.1147540983606556
7124-UGSUR,Yes,One year,Yes,Credit card (automatic),104.4,6405,Female,1,Yes,No,61,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.422950819672131
7126-RBHSD,No,Month-to-month,No,Electronic check,78.9,1348.95,Female,0,Yes,No,17,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,2.5868852459016396
7128-GGCNO,No,Month-to-month,No,Bank transfer (automatic),72.8,3249.4,Male,0,No,No,46,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.3868852459016394
7129-ACFOG,No,Month-to-month,Yes,Electronic check,53.8,283.95,Female,0,No,No,5,DSL,Yes,No,No,No,No,No,Yes,Yes,1.763934426229508
7129-AZJDE,No,One year,Yes,Bank transfer (automatic),78.95,2647.2,Male,0,Yes,Yes,34,Fiber optic,No,No,No,No,No,Yes,Yes,No,2.5885245901639347
7129-CAKJW,No,Month-to-month,No,Bank transfer (automatic),80.05,1345.65,Female,0,No,No,17,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,2.624590163934426
7130-CTCUS,No,Month-to-month,Yes,Bank transfer (automatic),54.55,825.1,Male,1,Yes,No,16,DSL,Yes,Yes,No,No,No,No,Yes,No,1.7885245901639344
7130-VTEWQ,Yes,Month-to-month,Yes,Electronic check,75.75,606.25,Female,1,No,No,8,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.4836065573770494
7130-YXBRO,No,Month-to-month,Yes,Bank transfer (automatic),111.45,5315.1,Male,0,Yes,No,48,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3.654098360655738
7131-ZQZNK,No,Two year,No,Credit card (automatic),59.85,3590.2,Female,0,Yes,Yes,60,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No phone service,1.9622950819672131
7132-EASOG,,One year,No,Mailed check,20.65,150,Male,0,Yes,Yes,7,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6770491803278688
